0,Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location,Community Areas,00000000000000000000000000000000000000000
952,f37a25046d359498a57073b1b09efd6bc2e9159d,1c6b94041690354e12d546af933b8311d7980f368e1b52dbdc8347fb7307afbad9db54497d7c2bcb08ca9848947d559bbe53ca6f25edc7f057aa57fae5357cc6,10/4/14 22:15,10/4/14 22:15,300,1.1,17031330100,17031841000,33,33,$5.45 ,$1.00 ,$0.00 ,$1.00 ,$7.45 ,Credit Card,Taxi Affiliation Services,41.85934972,-87.61735801,POINT (-87.617358 41.85935),41.84924675,-87.6241353,POINT (-87.624135 41.849247),34,00000000000000
953,071ce4561c9a1412a32ef6fcf50686b091887b89,be7e1462a37397809dadade8e174ef3ccbc3073294df4a0c1786610d3fbbc2cd18543a46938764af03553b89897d23ee9f88307fd485162626822cd306c2fed5,3/14/15 3:00,3/14/15 3:00,0,0,,,,,$8.05 ,$2.42 ,$0.00 ,$0.00 ,$10.47 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
954,3935c672631864311a20cacc5fa7f288db8580cb,a4b7fac6c80107336cb12a2a6078f302c8898e5ee26c29d414bcba96260b33d74cc81dc932c13e18382a3474c6e0096384c791109f2e5f7c9aad6143c3847ad1,4/18/14 15:15,4/18/14 15:30,360,1.2,17031839100,17031081700,32,8,$6.25 ,$0.00 ,$0.00 ,$1.00 ,$7.25 ,Cash,Choice Taxi Association,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89204214,-87.63186395,POINT (-87.631864 41.892042),38,0000000000000000000000
955,be9d0ab16a2a070a5d403152440cc163d149da14,171f9117ef362705e619fa2dbf6100330ac45052849edff45fe2c3dd60be58263c13439718c3292639594a18d99264f674935fdf594178b520cdc3b43127ea60,8/16/15 15:00,8/16/15 15:15,900,0,17031839100,17031081300,32,8,$9.65 ,$0.00 ,$0.00 ,$2.00 ,$11.65 ,Cash,Choice Taxi Association,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89833179,-87.62076287,POINT (-87.620763 41.898332),38,00000000000000000000000
956,734847ba005b480fb130dfdf46eb6e6c84f99c07,bda916a4fa3043f7e827751d9d8cada1239d574beb206d846e1d7d425b658d56aa23393b6866d3a19f9dca6c32d3a8642f14361c5d58dccebd42e398fee18e94,2/3/14 12:30,2/3/14 12:45,240,0.5,17031320100,17031081500,32,8,$4.85 ,$1.00 ,$0.00 ,$0.00 ,$5.85 ,Credit Card,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.89250778,-87.62621491,POINT (-87.626215 41.892508),38,000000000000000
957,8b7398a39b6c793369ea23d9f8e133be68f14032,ca5433b210fa316f2d20e79823343d6ba45544b6238bacd0e93c31b26ee4156e47ced4f2c7e42267481ecf95e721dcd05ad343bd1422c9e1118e6ca575373505,3/20/15 21:00,3/20/15 21:00,240,0.5,17031081201,17031081600,8,8,$4.84 ,$0.00 ,$0.00 ,$1.00 ,$5.84 ,Cash,,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.89207264,-87.62887416,POINT (-87.628874 41.892073),37,0000000000000000000000000000000000000000000000
958,cdbc8cd16280fd5833b09ca736e27d34fb8b9423,f2e7a69e24f5c5d84d73f993ff58efb63f7c24c84185345a3c6ba3c493e81b9de27d9c6fc6e2da09d569599efbe6c89247d132d5c9206eb049c650384e8470d6,5/22/14 18:30,5/22/14 18:45,900,2.66,17031080300,17031842300,8,24,$10.85 ,$2.17 ,$0.00 ,$0.00 ,$13.02 ,Credit Card,,41.90749193,-87.63576009,POINT (-87.63576 41.907492),41.89830587,-87.65361398,POINT (-87.653614 41.898306),37,000000000000000000000000000000000000
959,7e24bf67b52d7df7b2f9f10527ddb1a375d184e3,e849bd6c8835368538c8d5c39d09996a752ac157a67975c735fa157a4731eaa4e776be7da84a7f9c7e45f0b96ece880084f5412968bb8434d1d5f50431325e63,3/9/13 1:45,3/9/13 1:30,,0,,,,,$10.85 ,$2.00 ,$0.00 ,$0.00 ,$12.85 ,Credit Card,Chicago Elite Cab Corp.,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
960,cae1786f8c32f8f42bcab4934fa5f580792cc02f,10aa43d49c5397e60ee5b9498ae41d927953ce38f1a7617693145abf2008a94ae823d7da2027cf0d662431984f9310fa6c00f270dee7c024e43335c5a2b6510e,8/27/16 23:15,8/27/16 23:15,480,0.7,17031081500,17031081800,8,8,$6.00 ,$5.00 ,$0.00 ,$3.00 ,$14.50 ,Credit Card,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89321636,-87.63784421,POINT (-87.637844 41.893216),37,00000000000000000000000000000000000000
961,280da021caa007bc3c0077d0ff5231edfe6df339,ffc2a618ad19a63fa5e9ce8b1bd68656172b2eac505f0a29b2a5a9460b7035e208d4871b529b55ec38efbb431acb50f123c39db0a8012c1c0a4a2fc20799e3ca,2/22/16 18:15,2/22/16 18:30,300,0.7,17031081300,17031080202,8,8,$5.50 ,$2.00 ,$0.00 ,$0.00 ,$7.50 ,Credit Card,,41.89833179,-87.62076287,POINT (-87.620763 41.898332),41.90585777,-87.63086503,POINT (-87.630865 41.905858),37,000000000000000000000000000000000000000
962,7b30b993fa95920979ee27042065e764fd01bcb5,b07d05a608ee405aa0eb0111598dcfbd857c75223185520cb5a92be0c1c5961302b7a15e550f49a8855abf87af4d319cf6331e805f512d411b87835d0cb6c7db,10/24/16 16:30,10/24/16 16:45,660,2.8,17031841000,17031081403,33,8,$11.00 ,$2.20 ,$0.00 ,$0.00 ,$13.20 ,Credit Card,Taxi Affiliation Services,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.89092203,-87.61886836,POINT (-87.618868 41.890922),34,0000000000
963,a29a47c3065c9051a0dd137fd2caa16d82941f39,cee486c6ec24880bf87af88fafec58fbeb176a813cba0150c1fc5a4c9ec4c4fce78a01e62b2dfe1ac3c09636ea8a3ba907c8e72b588c1c03cfb4fce2cd86ba8a,2/18/14 0:45,2/18/14 1:00,540,2.3,,,33,32,$8.65 ,$0.00 ,$0.00 ,$1.00 ,$9.65 ,Cash,,41.85718386,-87.62033462,POINT (-87.620335 41.857184),41.87886558,-87.62519214,POINT (-87.625192 41.878866),34,00000000000000000000000000000000000000000000000000000000000000000000
964,2b87b4c6f961aeb1a45c1804f57a98609b6b4e95,1158f25979ad78fd3dafc867a540ad761b65922c312e6170ccee63c3f14adea37317d3cf4e2053d2bdb1531d17670872e0411e496905ef9cb4821e0e96056139,8/19/14 7:45,8/19/14 8:00,960,5.3,,,,,$14.05 ,$0.00 ,$0.00 ,$0.00 ,$14.05 ,Cash,,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
965,7af60fc07a13ecfc02770da4feea230af2307ad5,ca5a79972ee192ea7a568022024c5ef51eca61bd46955bf35ac8c0d4cd47342e5582627736d27a56818669b249d13f38a7cd694e0f91066cb5ec85b1eaea17de,1/30/15 8:30,1/30/15 8:45,780,2.3,17031839100,17031838100,32,28,$9.05 ,$0.00 ,$0.00 ,$0.00 ,$9.05 ,Cash,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.87866742,-87.67165362,POINT (-87.671654 41.878667),38,0000000000000000000000000000000000000000000000
966,dee42c213c9a3318139410a995abeb467aba139c,90759751e90b9b9dc0b23f01716b516225af3458fc92daa0c63cb64882aef87f44d004622ef7cfe3eb0fe9f2ff9e57eb52e66c350e15119e76eb034f6158c155,9/21/15 20:15,9/21/15 20:15,420,0,17031081500,17031839100,8,32,$6.25 ,$0.00 ,$0.00 ,$1.00 ,$7.25 ,Cash,Dispatch Taxi Affiliation,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88099447,-87.63274649,POINT (-87.632746 41.880994),37,0000000000000000000000
967,d62474dfa3241ecec6121566b33610af5f3d8854,257aa707087ab0b5072e2bdccb42a50f3314fed83d290708b388b0fca8b777d8821486eaca6645a4469bdeca8e0cbeea8159a0e1ed29aecd16edef318521a97b,2/25/15 16:15,2/25/15 16:30,480,0.2,,,6,8,$10.05 ,$2.00 ,$0.00 ,$0.00 ,$12.05 ,Credit Card,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.89960211,-87.63330804,POINT (-87.633308 41.899602),57,00000000000000000000000000000000000
968,468605247b24190760de632fb3ca76982e6ca726,3671b00a8d3d78e49e75a0eb9796fbfa1ab2e07b89d7edbd09d6a614648be964da3b392cd8bf9200c4a56f992c0362c9f4f41fa328e6b3c4bda589bda7c90b0c,11/26/14 11:00,11/26/14 12:15,3720,18.4,,,,,$44.05 ,$8.00 ,$0.00 ,$2.00 ,$54.05 ,Credit Card,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
969,05e062fbf8404aa208adb2637a835f16f3ebf475,a8a92489a3ae6b147c7a797ed38514252cd091e9e9a7bf6bc5019a9adea32e97f35445600095833bc91333840a7b11aeeab678d6d57606444b246ec3279186c5,4/17/14 13:30,4/17/14 13:30,240,0.6,17031839100,17031839100,32,32,$4.85 ,$0.00 ,$0.00 ,$0.00 ,$4.85 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88099447,-87.63274649,POINT (-87.632746 41.880994),38,0000000000000000000
970,35b0e8ff4a7802a2c4406dc1ebe2b09cda2b8284,698035f4aaa5aad63acaba962cc30814f578adf25268a116078f0114e36e79144b067f54342e17d687c41eee3b7bf299d736745261ee11c6e584fe93476475b4,12/23/13 9:00,12/23/13 9:00,240,0,17031320100,17031839100,32,32,$4.85 ,$0.00 ,$0.00 ,$0.00 ,$4.85 ,Cash,Taxi Affiliation Services,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88099447,-87.63274649,POINT (-87.632746 41.880994),38,000000000000000000000
971,8b54af82d230d062205fba367b29e2e72886c2aa,b18f216925af3e350518ab77745155e75075555f05ecdef8d398ed5541e88841d79a800c0ac4a2b41d16892144d102477f6973019abba0d45d8e396e855d10cb,12/5/15 16:15,12/5/15 16:45,1140,6.6,,,8,4,$16.65 ,$0.00 ,$0.00 ,$0.00 ,$16.65 ,Cash,,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.97517094,-87.68751552,POINT (-87.687516 41.975171),37,00000000000000000000000000000000000000000000000000000000000000000
972,e81c9be3d46b185c8aac2775d27403a63214cb84,1a5d97e9cf41283b49c979600b62232f634be0c2a68102e954f59776c85c8e07427d44d30eda7de42421ef1a00b5ac20e2321ed15a234a834d2bda934c3d26e2,5/2/16 10:30,5/2/16 10:45,660,0.9,17031081700,17031280100,8,28,$7.50 ,$0.00 ,$0.00 ,$0.00 ,$7.50 ,Cash,Choice Taxi Association,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.88530002,-87.64280847,POINT (-87.642808 41.8853),37,00000000000000000000000000
973,bd13147970f961df049186d24906e277fb9883f1,db337a8ff5c8d3d3e7a3051de3868f279ddaed337f31413e130d031ced523ee2ca32c0d4b71aec6a46bbd9eb0a625902a617e7e5047835e7474373780ff7f4a6,12/21/14 2:30,12/21/14 2:45,720,3.1,17031081800,17031070200,8,7,$10.05 ,$2.00 ,$0.00 ,$0.00 ,$12.05 ,Credit Card,,41.89321636,-87.63784421,POINT (-87.637844 41.893216),41.92907766,-87.64629348,POINT (-87.646293 41.929078),37,0000000000000000000000000000000000000
974,9012e4d508ae86fe804d5585fbdff4c5c42f95ff,14bbb3f71ff875f5301e793e0e401c6ad500a0c71f21ea157ee05d015518961ea4218ca65bd56d25b28216c4fd5acaec52f140eb38c25a44bf0404ec4f048cb8,11/12/15 22:15,11/12/15 22:15,180,0.4,17031320100,17031320400,32,32,$4.45 ,$0.00 ,$0.00 ,$1.00 ,$5.45 ,Cash,KOAM Taxi Association,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.87740612,-87.62197165,POINT (-87.621972 41.877406),38,000000000000000000000
975,03d57387eaaa0c863dd716d02fe20bc36f77d3a6,b3dbf491e6ef8d1b631c68e38dcb3c862c8de48a045e19e198566836afad1cc2cd61745b7253e06163af11a3779dd51c587ac2d1f33816965f8a1e2eb41221b1,12/4/14 9:15,12/4/14 10:00,1920,10.3,,,,32,$26.05 ,$0.00 ,$0.00 ,$0.00 ,$26.05 ,Cash,,,,,41.87886558,-87.62519214,POINT (-87.625192 41.878866),,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
976,8fecfc5aae124f929be4360a9c4c8bb3a7dafbc0,c6d134b4154f45bc6ba23522e7a43d30845751164754dc6fab67f5a73926bdaf506c4adf3b8d9d004bb1ec97818ac000a330bb0f1a6e2ad730f2a82d733fb67e,11/30/16 8:00,11/30/16 9:00,3120,0,,17031980000,,76,$47.50 ,$5.00 ,$0.00 ,$1.00 ,$53.50 ,Credit Card,Dispatch Taxi Affiliation,,,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),,000000000000000000000000000000000000000000000000000000000000000000000000000000
977,d5d257713e9bb297d8c984958bf22ecc1cf9a758,c1762ee46d5dc423c7ac491416c6f8218a5f56cc9194ead8c74604d12f3e2793a80d5207475dbbe21078a51fba527f9f47244cc5d4289890621450477b32a64a,5/21/16 11:00,5/21/16 11:45,2640,0.9,17031980100,17031063200,56,6,$42.50 ,$12.10 ,$0.00 ,$6.00 ,$60.60 ,Credit Card,Taxi Affiliation Services,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.93839126,-87.63857492,POINT (-87.638575 41.938391),53,000000000
978,21dc65e40c17c2284fad0d328984b66f6057030d,3193614caa6721a4dbad29c3c7ef58ab2784e87e2db41f0c1afb22f86970cc7e30525424381ced38127bc5e4ac0205feb19cef022675255a49ee849736cd5769,4/15/13 18:45,4/15/13 19:00,720,2.6,,,,,$9.25 ,$0.00 ,$0.00 ,$1.00 ,$10.25 ,Cash,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
979,9bd356a9c2a09939dfb1f07c3897923edd46a645,dc5e22b006b5657d957e2581d452ba4722782780acb52cd3ed2112b032d7a391b78b7c0bb24acb5d2ce3f3863410fc2b1daf8aea9755a7525535747230d8cce2,1/17/14 18:30,1/17/14 18:45,720,1.6,17031839100,17031081100,32,8,$8.05 ,$1.00 ,$0.00 ,$0.00 ,$9.05 ,Credit Card,Dispatch Taxi Affiliation,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.9002213,-87.62910519,POINT (-87.629105 41.900221),38,00000000000000
980,23aaf9ffb5bb2e1681a8a15523a085d75494705e,71ebe150c7d317935a0843c988eea605df50b3ba7cb6bf248d5262ab3dab2e5eb61aa5f7cca51cdc6bd9d9d4cbd530d3949bd1d757991fb5d5165997e4eb778f,8/5/14 13:30,8/5/14 13:45,540,1.5,17031081500,17031280100,8,28,$7.05 ,$0.00 ,$0.00 ,$0.00 ,$7.05 ,Cash,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.88530002,-87.64280847,POINT (-87.642808 41.8853),37,0000000000000000000000000000000000000000000000000
981,809f2ea6c59f15ce0aa473b80793f3b0a9e4f1fa,ddc663f04e24fa7fce113ffbe21c5b9ab291c12f76786fcd895f6771f3d17b794369b9a237bcde26cc5f1e95da6fc294371dbc607f8687f3b85b4a84f806a122,5/18/13 22:00,5/18/13 22:00,0,0,17031330100,,33,,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,41.85934972,-87.61735801,POINT (-87.617358 41.85935),,,,34,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
982,dffbf3637e33d31b64492112f551cea96c5cd4d7,bda723ff7d3238b616907b89512c7279801247b06581903556082767ad0e277669915c5e7a4b5f994b76aad0559230b2cee05ab633fd1ffbe84e3feed888f70d,6/11/14 17:00,6/11/14 17:15,720,2.4,17031281900,17031081402,28,8,$9.25 ,$0.00 ,$0.00 ,$2.00 ,$11.25 ,Cash,,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.89197151,-87.61294541,POINT (-87.612945 41.891972),29,0000000000000000000000000000000000000000000000
983,71c9b4aa7631467483c9317ccec7d8ef9d3dbb01,24515782c70f09819506a7724a57e77c78fea60c4dc91d5ded0c5ba8293b368b39b17e5b1ea2ea7ee81f9a4e6351a6741a2cc7c2055165a943d11113b0009509,5/12/16 23:00,5/12/16 23:15,540,2.3,17031980000,17031980000,76,76,$9.50 ,$0.00 ,$0.00 ,$1.00 ,$10.50 ,Cash,,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.97907082,-87.90303966,POINT (-87.90304 41.979071),75,000000000000000000000000000000000000000000000
984,f4bfac1352e0ccae153720133beb07733f3d2e31,294ae9e2f433bb460731f9199b1837de3cf88ad987a42b317534002023a9a4db6589aabb5bd0140538959513966436143f06a32f795c5167ef73c4006d7c7e75,10/31/13 19:45,10/31/13 20:00,300,1.4,,,,,$6.05 ,$0.00 ,$0.00 ,$1.00 ,$7.05 ,Cash,,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
985,7f4a1baea55e8d160fc9f6d2a177d1c81d8029e0,19405f5540015239a3c20694968bdf00929f0afccc624dc5de786e2f42dbeb2e53347d6272a5f693f935100feae92d5619a89833fa2bc263e24bec692ff190ec,12/19/15 20:00,12/19/15 20:15,420,0.81,17031081403,17031320100,8,32,$6.45 ,$0.00 ,$0.00 ,$1.00 ,$7.45 ,Cash,,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,000000000000000000000000000000000000000000
986,e53d885966f39db631e8f8c394cf2fb5106fc0c8,aee7d0a30a15f6b96fbd3e5fa81931c8b8001a7bea8494efbb21e830a1dc3aba9b5d35d986ea6d8d0e0c3bab279b5077583ef3075b432c86937f84df9830a731,11/7/14 13:00,11/7/14 13:30,1980,12.3,17031980100,17031081403,56,8,$29.45 ,$7.00 ,$0.00 ,$5.00 ,$41.45 ,Credit Card,,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.89092203,-87.61886836,POINT (-87.618868 41.890922),53,0000000000000000000000000000000000
987,e8d92b3f81a48a9298c1d19c404f28033d1231ef,3ca436ef5f4b97b724c781602661edf78ea482d9752197c02d276feb39fbd7506084d2eeb32b721c0be9f76bfe585f6c245f3be2d416449ccbeb1ec368876839,2/4/13 9:15,2/4/13 9:15,300,0.6,,,28,32,$5.05 ,$0.00 ,$0.00 ,$0.00 ,$5.05 ,Cash,,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.87886558,-87.62519214,POINT (-87.625192 41.878866),29,0000000000000000000000000000000000000000000000000000000000000000000000
988,614ae67529e91d146e6afd24790b034dfddbd98b,3a72658aa9507b78f6b168ab50848ecdaa446585688ab4c15217a2bad705caca33d0da08958900a8caa8bed80802b84565ba8ae12245505d876e63f2f02b2d00,3/23/13 0:30,3/23/13 0:45,660,2.1,,,,,$8.65 ,$0.00 ,$0.00 ,$0.00 ,$8.65 ,Cash,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
989,a5e7a2958aa88ea44cd3a27fdcab42a776a227ea,2f848a41f4212de1aad6dede561b4090c3af6e3745436ba5a37e58300d22edb6c5026cd54147d862d29f507b2b3135ab059852983a617500f7386623b6ed584e,7/22/15 14:30,7/22/15 14:30,0,0,17031840300,17031840300,59,59,$5.25 ,$2.00 ,$0.00 ,$1.00 ,$8.25 ,Unknown,Taxi Affiliation Services,41.83351789,-87.68135583,POINT (-87.681356 41.833518),41.83351789,-87.68135583,POINT (-87.681356 41.833518),56,00000000000000000000
990,5ee201226c6af1d23921807303f1716ecec84d9c,46f364b8f1c2dc94a70735f2cf9074d94f4c71f2ff0917e55dbee37979bcb2dea7fc51f6be753b6ccdc072b6a2dec9b3518fa294bba30aadc3a4ae5bced9504a,3/15/15 13:00,3/15/15 13:15,240,0.9,17031062100,17031061200,6,6,$5.45 ,$0.00 ,$0.00 ,$1.00 ,$6.45 ,Cash,,41.94269184,-87.65177051,POINT (-87.651771 41.942692),41.94906053,-87.6616429,POINT (-87.661643 41.949061),57,00000000000000000000000000000000000000000000000
991,41649265a9ce5a2d6c54491e82c09c9462e0f5b6,9c12183e17ebd7a5cc2c044ac67d083c043da37fd663d307f4d3b2081ed05dac2f85df60d10609fb35f5aaa58a0acada1747e8bd9bed95eee6d2df475f9765e5,6/2/15 18:45,6/2/15 18:45,0,0,,,,,$9.45 ,$3.00 ,$0.00 ,$0.00 ,$12.45 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
992,793ebbd71df18271457729b216e386ed035d4300,febf6bd82296f740d9ca26702c2c46792fb106edecf225ebce543d5856051e6ee8e730aa126d4d947856cce4d3dde767d4eb8ae5741b7d577203d21475f7f298,9/12/13 22:00,9/12/13 22:45,2340,0,17031980000,17031031700,76,3,$30.65 ,$0.00 ,$0.00 ,$2.00 ,$32.65 ,Cash,Taxi Affiliation Services,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.96544578,-87.66319585,POINT (-87.663196 41.965446),75,00000000000000000000
993,ca586d22214f335b747893c6334fd0a5b125dec5,6e806af45ec1941555166d13b8236bf14cfdd955b68738c1a587035d16bac8c226699b4ba21f8bf26b29cd0e4e8ff8d773c4ec92d2fa2baf930b9c410c4879d4,3/24/15 13:45,3/24/15 13:45,300,0.6,17031081403,17031320100,8,32,$5.45 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,Cash,,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,000000000000000000000000000000000000000000000
994,a77aae449475f65b7c0136b18cbc8c766e656128,ee6216cc0f10e2d9b4a4e875fa910a413dde12495038a5d5467ff1182f97f44099b1793982254ccecea9a7811d22d4b38306492d3e64cf27945dba1aba7f3309,6/21/16 20:15,6/21/16 21:00,2580,0,17031980100,17031980000,56,76,$65.25 ,$9.00 ,$0.00 ,$0.00 ,$74.25 ,Credit Card,Dispatch Taxi Affiliation,41.78599852,-87.75093429,POINT (-87.750934 41.785999),41.97907082,-87.90303966,POINT (-87.90304 41.979071),53,000000000000
995,f542180a3fb1a0367c8bd1c97a419305296034d7,c1f533318f8480a59173a9728ea0248c0d3eb187f4b897d17505fe5947ad2b73056a8df4374fd7cc643f1e6a276b7f0c90fd1a33e22460f7df15f0f65d98797e,3/21/14 8:00,3/21/14 8:00,0,0,,,,,$5.45 ,$0.00 ,$0.00 ,$0.00 ,$5.45 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
996,220806753d78e82fd47618495c6318cb32743dc2,3eee13ef87de9ab889e6703bf5031d901ab1330b48c68a589eac26a58ba39f8ed015f2207f8ad837e210cbfcf7e5af76995bf04c6b71195f226714d4a214f527,1/13/14 8:45,1/13/14 8:45,480,0.07,17031281900,17031839100,28,32,$6.05 ,$0.00 ,$0.00 ,$0.00 ,$6.05 ,Cash,,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.88099447,-87.63274649,POINT (-87.632746 41.880994),29,00000000000000000000000000000000000000000000000
997,543af1a56543149fc59f561328804f321fac32e7,ada83fe90e1073d6f996304e050f3fb3aafc076b8f43228bfe37196e294183f1a2448be804de7b4c0b89abf6b0aadcb5797cea1797590f01f70c44cd3a9e5716,6/28/16 21:45,6/28/16 22:00,600,0,17031281900,17031842200,28,8,$8.50 ,$0.00 ,$0.00 ,$0.00 ,$8.50 ,Cash,Dispatch Taxi Affiliation,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.9049353,-87.64990723,POINT (-87.649907 41.904935),29,0000000000000000000000000
998,aa0222772605188cf3b931bb38235c36cc429433,a708a6fb60ccf5020a5e21365715733c153fa52ebd98439d7f3c3efe87ff7d9557d4c572b37a980a1e1d7db835e1a91798c353977ad46c2db7d56f8f769482c3,9/17/15 18:30,9/17/15 19:00,1680,2,17031839100,17031330100,32,33,$13.25 ,$2.95 ,$0.00 ,$1.50 ,$17.70 ,Credit Card,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.85934972,-87.61735801,POINT (-87.617358 41.85935),38,000000000000
999,f4b5da1e87b746e5dff7c0075b70edc329bb60bd,0137c4250e786bfc0cc2fc3ae88ac37cb1b5e501486a034181f014d42028281bfd791576fbc99a31f525b5f7fd80e728a40c805e2eccdc2faf5f0ed33b904b2a,8/10/16 10:30,8/10/16 10:30,780,0.8,17031839100,17031320100,32,32,$8.00 ,$0.00 ,$0.00 ,$2.00 ,$10.00 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.88498719,-87.62099291,POINT (-87.620993 41.884987),38,000000000000000000
1000,ea68a5f150d9a039773654c0736b7bcad8d30564,cb7825c4b568065911f0b66b53ac5b01a13537bdd2b397d536c8f4062b08382f97fd0aae0480a444dc773e42ab1c2e84bcb49605fab2285bf6d6559360e2020b,10/10/15 13:15,10/10/15 14:00,2640,16.5,,,76,,$37.45 ,$8.00 ,$0.00 ,$3.50 ,$48.95 ,Credit Card,Choice Taxi Association,41.98026432,-87.9136246,POINT (-87.913625 41.980264),,,,75,00000000000000000000000000000000000000000000000000000000000000000000000000000000000
1001,402fc5afd2575e4308b0a4d1d3431a5867f7ca1c,14e17ac17b5a4d789e7e053d328c85b1f364fcf3e2ed32f5e9e400f76ff599c04b7b7e008408126f7ee2697eab0408fe870503714534550847a34c9864463323,6/23/14 15:30,6/23/14 15:30,0,0,,,,,$12.15 ,$2.43 ,$0.00 ,$0.00 ,$14.58 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1002,ccf74e736cca03e3563474f91510b6c8297ff8d0,55af2e70fd4624a43fea70121974c54db44c8e7582ce3dd39b4bb431e168dc7d495f6b2972fa39df8c9cb02c03191dfae28570c05fbd3b2a747bbee28b809172,8/28/15 12:45,8/28/15 13:15,1800,0,,,,,$17.25 ,$5.00 ,$0.00 ,$0.00 ,$22.25 ,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1003,6ef7e8e40f4554b52e7c93e5475b14e5e25f4e5e,b5c9f4d04276d3c6beed10f55b54ca379a250e9f073c06df2a55320b1038d0970996bdde87f4c8336662e1e48fdc78ea3fa4623e16cb988bbf12ff9df04313ed,4/26/16 18:45,4/26/16 19:15,2040,5.5,17031320100,17031061000,32,6,$20.00 ,$0.00 ,$0.00 ,$2.00 ,$22.00 ,Cash,,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.94922091,-87.6519704,POINT (-87.65197 41.949221),38,0000000000000000000000000000000000000000000
